4688 101389613 22205467 78210994 22205470
4752 104068887 22835976 80253058 22835979
4816 106998722 23435039 82537079 23435042
4880 109750619 24082645 84634486 24082648
4944 112758873 24697747 86979646 24697750
5008 115583429 25362458 89132432 25362461
5072 118670049 25993568 91538678 25993571
